Contrat;Date et heure;kWh;Code de consommation;Température moyenne (°C);Code de température
315107746;2022-12-12 21:00:00;2.93;R;-8;R
314004824;2022-12-12 21:00:00;0.38;R;-8;R
314004824;2022-12-12 22:00:00;0.19;R;-7;R
315107746;2022-12-12 22:00:00;2.8;R;-7;R
314004824;2022-12-12 23:00:00;0.21;R;-8;R
315107746;2022-12-12 23:00:00;2.07;R;-8;R
314004824;2022-12-13 00:00:00;0.2;R;-9;R
315107746;2022-12-13 00:00:00;3.43;R;-9;R
315107746;2022-12-13 01:00:00;0.66;R;-9;R
314004824;2022-12-13 01:00:00;0.11;R;-9;R
314004824;2022-12-13 02:00:00;0.16;R;-10;R
315107746;2022-12-13 02:00:00;1.7;R;-10;R
315107746;2022-12-13 03:00:00;2.83;R;-10;R
314004824;2022-12-13 03:00:00;0.08;R;-10;R
314004824;2022-12-13 04:00:00;0.15;R;-9;R
315107746;2022-12-13 04:00:00;1.77;R;-9;R
314004824;2022-12-13 05:00:00;0.09;R;-9;R
315107746;2022-12-13 05:00:00;1.73;R;-9;R
314004824;2022-12-13 06:00:00;0.11;R;-9;R
315107746;2022-12-13 06:00:00;1.74;R;-9;R
314004824;2022-12-13 07:00:00;0.15;R;-9;R
315107746;2022-12-13 07:00:00;1.74;R;-9;R
315107746;2022-12-13 08:00:00;1.78;R;-8;R
314004824;2022-12-13 08:00:00;0.22;R;-8;R
315107746;2022-12-13 09:00:00;2.25;R;-7;R
314004824;2022-12-13 09:00:00;0.1;R;-7;R
315107746;2022-12-13 10:00:00;1.0;R;-6;R
314004824;2022-12-13 10:00:00;0.07;R;-6;R
314004824;2022-12-13 11:00:00;0.16;R;-4;R
315107746;2022-12-13 11:00:00;0.94;R;-4;R
315107746;2022-12-13 12:00:00;1.93;R;-2;R
314004824;2022-12-13 12:00:00;0.07;R;-2;R
315107746;2022-12-13 13:00:00;2.41;R;0;R
314004824;2022-12-13 13:00:00;0.11;R;0;R
314004824;2022-12-13 14:00:00;0.13;R;0;R
315107746;2022-12-13 14:00:00;0.79;R;0;R
315107746;2022-12-13 15:00:00;0.88;R;-1;R
314004824;2022-12-13 15:00:00;0.07;R;-1;R
314004824;2022-12-13 16:00:00;0.15;R;-2;R
315107746;2022-12-13 16:00:00;3.77;R;-2;R
315107746;2022-12-13 17:00:00;1.15;R;-3;R
314004824;2022-12-13 17:00:00;0.12;R;-3;R
314004824;2022-12-13 18:00:00;0.09;R;-2;R
315107746;2022-12-13 18:00:00;0.93;R;-2;R
315107746;2022-12-13 19:00:00;0.8;R;-3;R
314004824;2022-12-13 19:00:00;0.28;R;-3;R
315107746;2022-12-13 20:00:00;0.82;R;-3;R
314004824;2022-12-13 20:00:00;0.26;R;-3;R
315107746;2022-12-13 21:00:00;0.76;R;-5;R
314004824;2022-12-13 21:00:00;0.36;R;-5;R
314004824;2022-12-13 22:00:00;0.2;R;-7;R
315107746;2022-12-13 22:00:00;0.8;R;-7;R
315107746;2022-12-13 23:00:00;2.84;R;-7;R
314004824;2022-12-13 23:00:00;0.16;R;-7;R
314004824;2022-12-14 00:00:00;0.25;R;-8;R
315107746;2022-12-14 00:00:00;3.72;R;-8;R
314004824;2022-12-14 01:00:00;0.12;R;-8;R
315107746;2022-12-14 01:00:00;0.74;R;-8;R
315107746;2022-12-14 02:00:00;1.51;R;-8;R
314004824;2022-12-14 02:00:00;0.11;R;-8;R
314004824;2022-12-14 03:00:00;0.13;R;-8;R
315107746;2022-12-14 03:00:00;3.23;R;-8;R
314004824;2022-12-14 04:00:00;0.08;R;-8;R
315107746;2022-12-14 04:00:00;1.89;R;-8;R
315107746;2022-12-14 05:00:00;1.55;R;-9;R
314004824;2022-12-14 05:00:00;0.16;R;-9;R
314004824;2022-12-14 06:00:00;0.08;R;-9;R
315107746;2022-12-14 06:00:00;1.59;R;-9;R
314004824;2022-12-14 07:00:00;0.14;R;-9;R
315107746;2022-12-14 07:00:00;2.28;R;-9;R
314004824;2022-12-14 08:00:00;0.09;R;-7;R
315107746;2022-12-14 08:00:00;0.94;R;-7;R
315107746;2022-12-14 09:00:00;0.92;R;-6;R
314004824;2022-12-14 09:00:00;0.29;R;-6;R
314004824;2022-12-14 10:00:00;0.16;R;-4;R
315107746;2022-12-14 10:00:00;1.06;R;-4;R
314004824;2022-12-14 11:00:00;0.07;R;-3;R
315107746;2022-12-14 11:00:00;2.44;R;-3;R
314004824;2022-12-14 12:00:00;0.17;R;-1;R
315107746;2022-12-14 12:00:00;2.35;R;-1;R
315107746;2022-12-14 13:00:00;0.75;R;0;R
314004824;2022-12-14 13:00:00;0.07;R;0;R
315107746;2022-12-14 14:00:00;0.74;R;0;R
314004824;2022-12-14 14:00:00;0.1;R;0;R
315107746;2022-12-14 15:00:00;3.22;R;-2;R
314004824;2022-12-14 15:00:00;0.14;R;-2;R
315107746;2022-12-14 16:00:00;1.4;R;-1;R
314004824;2022-12-14 16:00:00;0.11;R;-1;R
315107746;2022-12-14 17:00:00;1.0;R;-1;R
314004824;2022-12-14 17:00:00;0.21;R;-1;R
315107746;2022-12-14 18:00:00;1.95;R;-1;R
314004824;2022-12-14 18:00:00;0.14;R;-1;R
315107746;2022-12-14 19:00:00;1.54;R;-1;R
314004824;2022-12-14 19:00:00;0.12;R;-1;R
314004824;2022-12-14 20:00:00;0.24;R;-1;R
315107746;2022-12-14 20:00:00;0.52;R;-1;R
315107746;2022-12-14 21:00:00;0.64;R;-1;R
314004824;2022-12-14 21:00:00;0.35;R;-1;R
315107746;2022-12-14 22:00:00;0.67;R;0;R
314004824;2022-12-14 22:00:00;0.32;R;0;R
315107746;2022-12-14 23:00:00;0.95;R;2;R
314004824;2022-12-14 23:00:00;0.24;R;2;R
315107746;2022-12-15 00:00:00;3.61;R;2;R
314004824;2022-12-15 00:00:00;0.13;R;2;R
315107746;2022-12-15 01:00:00;0.62;R;2;R
314004824;2022-12-15 01:00:00;0.16;R;2;R
315107746;2022-12-15 02:00:00;1.71;R;2;R
314004824;2022-12-15 02:00:00;0.07;R;2;R
314004824;2022-12-15 03:00:00;0.14;R;2;R
315107746;2022-12-15 03:00:00;1.95;R;2;R
315107746;2022-12-15 04:00:00;0.46;R;2;R
314004824;2022-12-15 04:00:00;0.09;R;2;R
315107746;2022-12-15 05:00:00;0.47;R;1;R
314004824;2022-12-15 05:00:00;0.09;R;1;R
315107746;2022-12-15 06:00:00;0.99;R;1;R
314004824;2022-12-15 06:00:00;0.15;R;1;R
315107746;2022-12-15 07:00:00;2.03;R;0;R
314004824;2022-12-15 07:00:00;0.07;R;0;R
315107746;2022-12-15 08:00:00;2.34;R;2;R
314004824;2022-12-15 08:00:00;0.14;R;2;R
314004824;2022-12-15 09:00:00;0.09;R;3;R
315107746;2022-12-15 09:00:00;1.84;R;3;R
314004824;2022-12-15 10:00:00;0.09;R;3;R
315107746;2022-12-15 10:00:00;0.39;R;3;R
314004824;2022-12-15 11:00:00;0.27;R;4;R
315107746;2022-12-15 11:00:00;0.46;R;4;R
314004824;2022-12-15 12:00:00;0.17;R;5;R
315107746;2022-12-15 12:00:00;1.06;R;5;R
314004824;2022-12-15 13:00:00;0.21;R;5;R
315107746;2022-12-15 13:00:00;0.5;R;5;R
314004824;2022-12-15 14:00:00;0.19;R;5;R
315107746;2022-12-15 14:00:00;0.58;R;5;R
314004824;2022-12-15 15:00:00;0.23;R;4;R
315107746;2022-12-15 15:00:00;0.56;R;4;R
315107746;2022-12-15 16:00:00;0.51;R;3;R
314004824;2022-12-15 16:00:00;0.25;R;3;R
315107746;2022-12-15 17:00:00;0.52;R;3;R
314004824;2022-12-15 17:00:00;0.26;R;3;R
315107746;2022-12-15 18:00:00;0.5;R;2;R
314004824;2022-12-15 18:00:00;0.34;R;2;R
315107746;2022-12-15 19:00:00;0.65;R;3;R
314004824;2022-12-15 19:00:00;0.15;R;3;R
314004824;2022-12-15 20:00:00;0.28;R;3;R
315107746;2022-12-15 20:00:00;1.49;R;3;R
314004824;2022-12-15 21:00:00;0.35;R;3;R
315107746;2022-12-15 21:00:00;0.46;R;3;R
314004824;2022-12-15 22:00:00;0.39;R;2;R
315107746;2022-12-15 22:00:00;1.41;R;2;R
314004824;2022-12-15 23:00:00;0.3;R;1;R
315107746;2022-12-15 23:00:00;2.4;R;1;R
314004824;2022-12-16 00:00:00;0.35;R;1;R
315107746;2022-12-16 00:00:00;1.69;R;1;R
315107746;2022-12-16 01:00:00;0.4;R;1;R
314004824;2022-12-16 01:00:00;0.17;R;1;R
315107746;2022-12-16 02:00:00;0.68;R;2;R
314004824;2022-12-16 02:00:00;0.13;R;2;R
315107746;2022-12-16 03:00:00;2.22;R;2;R
314004824;2022-12-16 03:00:00;0.12;R;2;R
315107746;2022-12-16 04:00:00;1.14;R;2;R
314004824;2022-12-16 04:00:00;0.09;R;2;R
315107746;2022-12-16 05:00:00;0.53;R;2;R
314004824;2022-12-16 05:00:00;0.14;R;2;R
315107746;2022-12-16 06:00:00;0.87;R;0;R
314004824;2022-12-16 06:00:00;0.09;R;0;R
315107746;2022-12-16 07:00:00;1.62;R;0;R
314004824;2022-12-16 07:00:00;0.16;R;0;R
315107746;2022-12-16 08:00:00;1.72;R;0;R
314004824;2022-12-16 08:00:00;0.08;R;0;R
315107746;2022-12-16 09:00:00;0.76;R;-1;R
314004824;2022-12-16 09:00:00;0.25;R;-1;R
314004824;2022-12-16 10:00:00;0.14;R;-1;R
315107746;2022-12-16 10:00:00;3.18;R;-1;R
315107746;2022-12-16 11:00:00;0.71;R;0;R
314004824;2022-12-16 11:00:00;0.23;R;0;R
315107746;2022-12-16 12:00:00;0.46;R;0;R
314004824;2022-12-16 12:00:00;0.15;R;0;R
314004824;2022-12-16 13:00:00;0.25;R;0;R
315107746;2022-12-16 13:00:00;1.1;R;0;R
314004824;2022-12-16 14:00:00;0.31;R;1;R
315107746;2022-12-16 14:00:00;0.56;R;1;R
315107746;2022-12-16 15:00:00;0.89;R;1;R
314004824;2022-12-16 15:00:00;0.24;R;1;R
314004824;2022-12-16 16:00:00;0.15;R;0;R
315107746;2022-12-16 16:00:00;0.54;R;0;R
315107746;2022-12-16 17:00:00;0.49;R;1;R
314004824;2022-12-16 17:00:00;0.26;R;1;R
315107746;2022-12-16 18:00:00;0.48;R;0;R
314004824;2022-12-16 18:00:00;0.17;R;0;R
315107746;2022-12-16 19:00:00;0.46;R;0;R
314004824;2022-12-16 19:00:00;0.25;R;0;R
315107746;2022-12-16 20:00:00;0.53;R;0;R
314004824;2022-12-16 20:00:00;0.17;R;0;R
314004824;2022-12-16 21:00:00;0.25;R;0;R
315107746;2022-12-16 21:00:00;0.78;R;0;R
314004824;2022-12-16 22:00:00;0.18;R;0;R
315107746;2022-12-16 22:00:00;0.71;R;0;R
314004824;2022-12-16 23:00:00;0.28;R;0;R
315107746;2022-12-16 23:00:00;1.26;R;0;R
314004824;2022-12-17 00:00:00;0.2;R;0;R
315107746;2022-12-17 00:00:00;4.24;R;0;R
314004824;2022-12-17 01:00:00;0.09;R;0;R
315107746;2022-12-17 01:00:00;0.47;R;0;R
314004824;2022-12-17 02:00:00;0.14;R;0;R
315107746;2022-12-17 02:00:00;0.58;R;0;R
314004824;2022-12-17 03:00:00;0.11;R;0;R
315107746;2022-12-17 03:00:00;2.51;R;0;R
314004824;2022-12-17 04:00:00;0.12;R;-1;R
315107746;2022-12-17 04:00:00;2.5;R;-1;R
315107746;2022-12-17 05:00:00;0.98;R;-1;R
314004824;2022-12-17 05:00:00;0.12;R;-1;R
314004824;2022-12-17 06:00:00;0.11;R;-1;R
315107746;2022-12-17 06:00:00;0.33;R;-1;R
315107746;2022-12-17 07:00:00;0.47;R;-1;R
314004824;2022-12-17 07:00:00;0.13;R;-1;R
315107746;2022-12-17 08:00:00;1.62;R;-1;R
314004824;2022-12-17 08:00:00;0.2;R;-1;R
315107746;2022-12-17 09:00:00;1.16;R;-1;R
314004824;2022-12-17 09:00:00;0.22;R;-1;R
315107746;2022-12-17 10:00:00;0.62;R;0;R
314004824;2022-12-17 10:00:00;0.16;R;0;R
315107746;2022-12-17 11:00:00;0.44;R;0;R
314004824;2022-12-17 11:00:00;0.12;R;0;R
315107746;2022-12-17 12:00:00;0.95;R;0;R
314004824;2022-12-17 12:00:00;0.16;R;0;R
315107746;2022-12-17 13:00:00;2.11;R;0;R
314004824;2022-12-17 13:00:00;0.15;R;0;R
315107746;2022-12-17 14:00:00;1.66;R;0;R
314004824;2022-12-17 14:00:00;0.18;R;0;R
314004824;2022-12-17 15:00:00;0.18;R;0;R
315107746;2022-12-17 15:00:00;0.57;R;0;R
315107746;2022-12-17 16:00:00;0.43;R;0;R
314004824;2022-12-17 16:00:00;0.42;R;0;R
314004824;2022-12-17 17:00:00;0.64;R;0;R
315107746;2022-12-17 17:00:00;0.39;R;0;R
315107746;2022-12-17 18:00:00;0.36;R;-1;R
314004824;2022-12-17 18:00:00;0.68;R;-1;R
314004824;2022-12-17 19:00:00;0.62;R;-1;R
315107746;2022-12-17 19:00:00;0.92;R;-1;R
314004824;2022-12-17 20:00:00;0.65;R;0;R
315107746;2022-12-17 20:00:00;0.74;R;0;R
314004824;2022-12-17 21:00:00;0.3;R;-1;R
315107746;2022-12-17 21:00:00;1.17;R;-1;R
314004824;2022-12-17 22:00:00;0.27;R;0;R
315107746;2022-12-17 22:00:00;2.88;R;0;R
315107746;2022-12-17 23:00:00;2.08;R;0;R
314004824;2022-12-17 23:00:00;0.32;R;0;R
315107746;2022-12-18 00:00:00;0.38;R;-1;R
314004824;2022-12-18 00:00:00;0.17;R;-1;R
315107746;2022-12-18 01:00:00;0.98;R;-1;R
314004824;2022-12-18 01:00:00;0.22;R;-1;R
315107746;2022-12-18 02:00:00;2.49;R;-1;R
314004824;2022-12-18 02:00:00;0.13;R;-1;R
314004824;2022-12-18 03:00:00;0.14;R;-1;R
315107746;2022-12-18 03:00:00;1.01;R;-1;R
315107746;2022-12-18 04:00:00;0.34;R;-1;R
314004824;2022-12-18 04:00:00;0.15;R;-1;R
315107746;2022-12-18 05:00:00;0.38;R;-2;R
314004824;2022-12-18 05:00:00;0.11;R;-2;R
315107746;2022-12-18 06:00:00;0.4;R;-2;R
314004824;2022-12-18 06:00:00;0.17;R;-2;R
314004824;2022-12-18 07:00:00;0.09;R;-2;R
315107746;2022-12-18 07:00:00;0.49;R;-2;R
314004824;2022-12-18 08:00:00;0.39;R;-2;R
315107746;2022-12-18 08:00:00;0.97;R;-2;R
314004824;2022-12-18 09:00:00;0.12;R;-2;R
315107746;2022-12-18 09:00:00;1.73;R;-2;R
314004824;2022-12-18 10:00:00;0.18;R;-2;R
315107746;2022-12-18 10:00:00;1.08;R;-2;R
315107746;2022-12-18 11:00:00;0.44;R;-2;R
314004824;2022-12-18 11:00:00;0.18;R;-2;R
315107746;2022-12-18 12:00:00;0.48;R;-1;R
314004824;2022-12-18 12:00:00;0.28;R;-1;R
314004824;2022-12-18 13:00:00;0.37;R;-1;R
315107746;2022-12-18 13:00:00;2.15;R;-1;R
314004824;2022-12-18 14:00:00;0.26;R;-1;R
315107746;2022-12-18 14:00:00;0.65;R;-1;R
314004824;2022-12-18 15:00:00;0.19;R;-2;R
315107746;2022-12-18 15:00:00;0.37;R;-2;R
314004824;2022-12-18 16:00:00;0.22;R;-3;R
315107746;2022-12-18 16:00:00;0.37;R;-3;R
314004824;2022-12-18 17:00:00;0.24;R;-2;R
315107746;2022-12-18 17:00:00;0.95;R;-2;R
314004824;2022-12-18 18:00:00;0.22;R;-2;R
315107746;2022-12-18 18:00:00;0.84;R;-2;R
315107746;2022-12-18 19:00:00;2.56;R;-2;R
314004824;2022-12-18 19:00:00;0.22;R;-2;R
314004824;2022-12-18 20:00:00;0.22;R;-3;R
315107746;2022-12-18 20:00:00;3.49;R;-3;R
315107746;2022-12-18 21:00:00;3.52;R;-2;R
314004824;2022-12-18 21:00:00;0.27;R;-2;R
315107746;2022-12-18 22:00:00;4.06;R;-2;R
314004824;2022-12-18 22:00:00;0.25;R;-2;R
315107746;2022-12-18 23:00:00;0.51;R;-2;R
314004824;2022-12-18 23:00:00;0.24;R;-2;R
314004824;2022-12-19 00:00:00;0.24;R;-2;R
315107746;2022-12-19 00:00:00;0.36;R;-2;R
315107746;2022-12-19 01:00:00;1.07;R;-2;R
314004824;2022-12-19 01:00:00;0.17;R;-2;R
315107746;2022-12-19 02:00:00;1.17;R;-3;R
314004824;2022-12-19 02:00:00;0.3;R;-3;R
315107746;2022-12-19 03:00:00;1.97;R;-3;R
314004824;2022-12-19 03:00:00;0.14;R;-3;R
315107746;2022-12-19 04:00:00;1.15;R;-5;R
314004824;2022-12-19 04:00:00;0.14;R;-5;R
314004824;2022-12-19 05:00:00;0.13;R;-3;R
315107746;2022-12-19 05:00:00;0.41;R;-3;R
314004824;2022-12-19 06:00:00;0.13;R;-4;R
315107746;2022-12-19 06:00:00;0.52;R;-4;R
315107746;2022-12-19 07:00:00;0.54;R;-4;R
314004824;2022-12-19 07:00:00;0.14;R;-4;R
314004824;2022-12-19 08:00:00;0.12;R;-3;R
315107746;2022-12-19 08:00:00;1.41;R;-3;R
315107746;2022-12-19 09:00:00;1.48;R;-2;R
314004824;2022-12-19 09:00:00;0.15;R;-2;R
315107746;2022-12-19 10:00:00;1.2;R;-2;R
314004824;2022-12-19 10:00:00;0.1;R;-2;R
315107746;2022-12-19 11:00:00;0.63;R;-1;R
314004824;2022-12-19 11:00:00;0.48;R;-1;R
315107746;2022-12-19 12:00:00;1.16;R;-1;R
314004824;2022-12-19 12:00:00;0.18;R;-1;R
315107746;2022-12-19 13:00:00;2.1;R;1;R
314004824;2022-12-19 13:00:00;0.12;R;1;R
314004824;2022-12-19 14:00:00;0.14;R;0;R
315107746;2022-12-19 14:00:00;0.6;R;0;R
314004824;2022-12-19 15:00:00;0.12;R;-1;R
315107746;2022-12-19 15:00:00;0.47;R;-1;R
314004824;2022-12-19 16:00:00;0.2;R;-1;R
315107746;2022-12-19 16:00:00;1.05;R;-1;R
314004824;2022-12-19 17:00:00;0.16;R;-1;R
315107746;2022-12-19 17:00:00;0.8;R;-1;R
315107746;2022-12-19 18:00:00;0.63;R;-1;R
314004824;2022-12-19 18:00:00;0.46;R;-1;R
315107746;2022-12-19 19:00:00;1.43;R;-2;R
314004824;2022-12-19 19:00:00;0.2;R;-2;R
314004824;2022-12-19 20:00:00;0.33;R;-2;R
315107746;2022-12-19 20:00:00;3.58;R;-2;R
315107746;2022-12-19 21:00:00;3.71;R;-2;R
314004824;2022-12-19 21:00:00;0.24;R;-2;R
315107746;2022-12-19 22:00:00;1.06;R;-2;R
314004824;2022-12-19 22:00:00;0.18;R;-2;R
315107746;2022-12-19 23:00:00;0.81;R;-2;R
314004824;2022-12-19 23:00:00;0.21;R;-2;R
314004824;2022-12-20 00:00:00;0.09;R;-2;R
315107746;2022-12-20 00:00:00;2.55;R;-2;R
314004824;2022-12-20 01:00:00;0.17;R;-2;R
315107746;2022-12-20 01:00:00;2.12;R;-2;R
314004824;2022-12-20 02:00:00;0.09;R;-3;R
315107746;2022-12-20 02:00:00;0.64;R;-3;R
314004824;2022-12-20 03:00:00;0.17;R;-3;R
315107746;2022-12-20 03:00:00;0.56;R;-3;R
314004824;2022-12-20 04:00:00;0.09;R;-3;R
315107746;2022-12-20 04:00:00;0.64;R;-3;R
314004824;2022-12-20 05:00:00;0.17;R;-3;R
315107746;2022-12-20 05:00:00;1.45;R;-3;R
314004824;2022-12-20 06:00:00;0.09;R;-4;R
315107746;2022-12-20 06:00:00;2.32;R;-4;R
314004824;2022-12-20 07:00:00;0.17;R;-4;R
315107746;2022-12-20 07:00:00;2.03;R;-4;R
314004824;2022-12-20 08:00:00;0.1;R;-4;R
315107746;2022-12-20 08:00:00;0.56;R;-4;R
314004824;2022-12-20 09:00:00;0.17;R;-4;R
315107746;2022-12-20 09:00:00;0.54;R;-4;R
314004824;2022-12-20 10:00:00;0.28;R;-4;R
315107746;2022-12-20 10:00:00;0.55;R;-4;R
314004824;2022-12-20 11:00:00;0.26;R;-4;R
315107746;2022-12-20 11:00:00;1.26;R;-4;R
315107746;2022-12-20 12:00:00;2.16;R;-3;R
314004824;2022-12-20 12:00:00;0.16;R;-3;R
314004824;2022-12-20 13:00:00;0.17;R;-3;R
315107746;2022-12-20 13:00:00;2.39;R;-3;R
315107746;2022-12-20 14:00:00;0.55;R;-3;R
314004824;2022-12-20 14:00:00;0.14;R;-3;R
315107746;2022-12-20 15:00:00;0.59;R;-4;R
314004824;2022-12-20 15:00:00;0.17;R;-4;R
315107746;2022-12-20 16:00:00;0.65;R;-5;R
314004824;2022-12-20 16:00:00;0.42;R;-5;R
315107746;2022-12-20 17:00:00;1.09;R;-4;R
314004824;2022-12-20 17:00:00;0.2;R;-4;R
315107746;2022-12-20 18:00:00;0.72;R;-5;R
314004824;2022-12-20 18:00:00;0.3;R;-5;R
314004824;2022-12-20 19:00:00;0.16;R;-5;R
315107746;2022-12-20 19:00:00;0.77;R;-5;R
314004824;2022-12-20 20:00:00;0.22;R;-5;R
315107746;2022-12-20 20:00:00;1.67;R;-5;R
314004824;2022-12-20 21:00:00;0.27;R;-5;R
315107746;2022-12-20 21:00:00;0.69;R;-5;R
315107746;2022-12-20 22:00:00;1.65;R;-5;R
314004824;2022-12-20 22:00:00;0.42;R;-5;R
314004824;2022-12-20 23:00:00;0.27;R;-5;R
315107746;2022-12-20 23:00:00;3.01;R;-5;R
314004824;2022-12-21 00:00:00;0.18;R;-4;R
315107746;2022-12-21 00:00:00;3.91;R;-4;R
314004824;2022-12-21 01:00:00;0.15;R;-4;R
315107746;2022-12-21 01:00:00;0.62;R;-4;R
315107746;2022-12-21 02:00:00;1.39;R;-5;R
314004824;2022-12-21 02:00:00;0.15;R;-5;R
314004824;2022-12-21 03:00:00;0.09;R;-5;R
315107746;2022-12-21 03:00:00;2.81;R;-5;R
315107746;2022-12-21 04:00:00;2.76;R;-5;R
314004824;2022-12-21 04:00:00;0.15;R;-5;R
315107746;2022-12-21 05:00:00;1.09;R;-5;R
314004824;2022-12-21 05:00:00;0.1;R;-5;R
314004824;2022-12-21 06:00:00;0.14;R;-4;R
315107746;2022-12-21 06:00:00;0.52;R;-4;R
314004824;2022-12-21 07:00:00;0.12;R;-4;R
315107746;2022-12-21 07:00:00;0.97;R;-4;R
314004824;2022-12-21 08:00:00;0.13;R;-3;R
315107746;2022-12-21 08:00:00;3.12;R;-3;R
314004824;2022-12-21 09:00:00;0.12;R;-2;R
315107746;2022-12-21 09:00:00;1.9;R;-2;R
315107746;2022-12-21 10:00:00;0.63;R;-1;R
314004824;2022-12-21 10:00:00;0.3;R;-1;R
314004824;2022-12-21 11:00:00;0.16;R;0;R
315107746;2022-12-21 11:00:00;1.46;R;0;R
315107746;2022-12-21 12:00:00;2.2;R;1;R
314004824;2022-12-21 12:00:00;0.14;R;1;R
315107746;2022-12-21 13:00:00;2.65;R;1;R
314004824;2022-12-21 13:00:00;0.08;R;1;R
315107746;2022-12-21 14:00:00;1.44;R;1;R
314004824;2022-12-21 14:00:00;0.15;R;1;R
315107746;2022-12-21 15:00:00;0.59;R;0;R
314004824;2022-12-21 15:00:00;0.08;R;0;R
315107746;2022-12-21 16:00:00;0.77;R;-1;R
314004824;2022-12-21 16:00:00;0.15;R;-1;R
314004824;2022-12-21 17:00:00;0.09;R;-1;R
315107746;2022-12-21 17:00:00;1.16;R;-1;R
315107746;2022-12-21 18:00:00;0.71;R;-2;R
314004824;2022-12-21 18:00:00;0.17;R;-2;R
314004824;2022-12-21 19:00:00;0.31;R;-3;R
315107746;2022-12-21 19:00:00;0.8;R;-3;R
314004824;2022-12-21 20:00:00;0.26;R;-4;R
315107746;2022-12-21 20:00:00;0.78;R;-4;R
315107746;2022-12-21 21:00:00;0.95;R;-4;R
314004824;2022-12-21 21:00:00;0.24;R;-4;R
315107746;2022-12-21 22:00:00;0.84;R;-5;R
314004824;2022-12-21 22:00:00;0.33;R;-5;R
314004824;2022-12-21 23:00:00;0.29;R;-7;R
315107746;2022-12-21 23:00:00;1.96;R;-7;R
314004824;2022-12-22 00:00:00;0.15;R;-7;R
315107746;2022-12-22 00:00:00;4.15;R;-7;R
315107746;2022-12-22 01:00:00;0.61;R;-8;R
314004824;2022-12-22 01:00:00;0.09;R;-8;R
314004824;2022-12-22 02:00:00;0.15;R;-9;R
315107746;2022-12-22 02:00:00;1.32;R;-9;R
314004824;2022-12-22 03:00:00;0.1;R;-8;R
315107746;2022-12-22 03:00:00;3.21;R;-8;R
314004824;2022-12-22 04:00:00;0.15;R;-7;R
315107746;2022-12-22 04:00:00;2.08;R;-7;R
314004824;2022-12-22 05:00:00;0.09;R;-7;R
315107746;2022-12-22 05:00:00;1.37;R;-7;R
314004824;2022-12-22 06:00:00;0.15;R;-8;R
315107746;2022-12-22 06:00:00;1.63;R;-8;R
314004824;2022-12-22 07:00:00;0.09;R;-7;R
315107746;2022-12-22 07:00:00;2.12;R;-7;R
314004824;2022-12-22 08:00:00;0.16;R;-7;R
315107746;2022-12-22 08:00:00;2.82;R;-7;R
314004824;2022-12-22 09:00:00;0.1;R;-6;R
315107746;2022-12-22 09:00:00;2.14;R;-6;R
314004824;2022-12-22 10:00:00;0.16;R;-6;R
315107746;2022-12-22 10:00:00;1.96;R;-6;R
314004824;2022-12-22 11:00:00;0.33;R;-5;R
315107746;2022-12-22 11:00:00;0.6;R;-5;R
315107746;2022-12-22 12:00:00;0.78;R;-5;R
314004824;2022-12-22 12:00:00;0.19;R;-5;R
315107746;2022-12-22 13:00:00;1.41;R;-5;R
314004824;2022-12-22 13:00:00;0.18;R;-5;R
314004824;2022-12-22 14:00:00;0.14;R;-5;R
315107746;2022-12-22 14:00:00;2.47;R;-5;R
314004824;2022-12-22 15:00:00;0.17;R;-6;R
315107746;2022-12-22 15:00:00;2.07;R;-6;R
314004824;2022-12-22 16:00:00;0.42;R;-5;R
315107746;2022-12-22 16:00:00;0.71;R;-5;R
314004824;2022-12-22 17:00:00;0.32;R;-5;R
315107746;2022-12-22 17:00:00;0.8;R;-5;R
314004824;2022-12-22 18:00:00;0.17;R;-4;R
315107746;2022-12-22 18:00:00;1.1;R;-4;R
315107746;2022-12-22 19:00:00;0.92;R;-4;R
314004824;2022-12-22 19:00:00;0.11;R;-4;R
315107746;2022-12-22 20:00:00;3.12;R;-3;R
314004824;2022-12-22 20:00:00;0.15;R;-3;R
315107746;2022-12-22 21:00:00;4.41;R;-3;R
314004824;2022-12-22 21:00:00;0.19;R;-3;R
314004824;2022-12-22 22:00:00;0.31;R;-3;R
315107746;2022-12-22 22:00:00;2.66;R;-3;R
314004824;2022-12-22 23:00:00;0.23;R;-3;R
315107746;2022-12-22 23:00:00;0.8;R;-3;R
315107746;2022-12-23 00:00:00;2.3;R;-3;R
314004824;2022-12-23 00:00:00;0.24;R;-3;R
315107746;2022-12-23 01:00:00;3.38;R;-2;R
314004824;2022-12-23 01:00:00;0.21;R;-2;R
315107746;2022-12-23 02:00:00;2.62;R;0;R
314004824;2022-12-23 02:00:00;0.22;R;0;R
315107746;2022-12-23 03:00:00;2.24;R;1;R
314004824;2022-12-23 03:00:00;0.18;R;1;R
315107746;2022-12-23 04:00:00;2.1;R;1;R
314004824;2022-12-23 04:00:00;0.09;R;1;R
315107746;2022-12-23 05:00:00;2.02;R;1;R
314004824;2022-12-23 05:00:00;0.16;R;1;R
315107746;2022-12-23 06:00:00;1.62;R;1;R
314004824;2022-12-23 06:00:00;0.09;R;1;R
314004824;2022-12-23 07:00:00;0.16;R;1;R
315107746;2022-12-23 07:00:00;2.37;R;1;R
315107746;2022-12-23 08:00:00;2.13;R;2;R
314004824;2022-12-23 08:00:00;0.09;R;2;R
